9.64159689E-01 1.15600783E+00 1.32441046E+00 1.19280638E+00 6.54751034E-01 -2.78778692E-02
9.64638113E-01 1.15442858E+00 1.32041793E+00 1.19040881E+00 6.56717595E-01 -2.75641512E-02
9.65115099E-01 1.15284594E+00 1.31643479E+00 1.18801433E+00 6.58707214E-01 -2.72504331E-02
9.65590637E-01 1.15125988E+00 1.31246100E+00 1.18562300E+00 6.60720275E-01 -2.69367151E-02
9.66064720E-01 1.14967040E+00 1.30849650E+00 1.18323483E+00 6.62757173E-01 -2.66229971E-02
9.66537340E-01 1.14807748E+00 1.30454122E+00 1.18084987E+00 6.64818311E-01 -2.63092791E-02
9.67008489E-01 1.14648109E+00 1.30059510E+00 1.17846816E+00 6.66904100E-01 -2.59955611E-02
9.67478157E-01 1.14488121E+00 1.29665810E+00 1.17608973E+00 6.69014963E-01 -2.56818431E-02
9.67946337E-01 1.14327783E+00 1.29273014E+00 1.17371463E+00 6.71151329E-01 -2.53681251E-02
9.68413019E-01 1.14167092E+00 1.28881118E+00 1.17134289E+00 6.73313641E-01 -2.50544071E-02
9.68878197E-01 1.14006048E+00 1.28490115E+00 1.16897455E+00 6.75502349E-01 -2.47406891E-02
9.69341861E-01 1.13844647E+00 1.28099999E+00 1.16660966E+00 6.77717913E-01 -2.44269711E-02
9.69804002E-01 1.13682888E+00 1.27710766E+00 1.16424826E+00 6.79960807E-01 -2.41132531E-02
9.70264611E-01 1.13520769E+00 1.27322408E+00 1.16189040E+00 6.82231514E-01 -2.37995351E-02
9.70723678E-01 1.13358289E+00 1.26934924E+00 1.15953614E+00 6.84530512E-01 -2.34858171E-02
9.71181199E-01 1.13195443E+00 1.26548301E+00 1.15718550E+00 6.86858337E-01 -2.31720991E-02
9.71637162E-01 1.13032232E+00 1.26162538E+00 1.15483854E+00 6.89215492E-01 -2.28583811E-02
9.72091559E-01 1.12868652E+00 1.25777627E+00 1.15249531E+00 6.91602508E-01 -2.25446630E-02
9.72544380E-01 1.12704703E+00 1.25393564E+00 1.15015586E+00 6.94019929E-01 -2.22309450E-02
9.72995616E-01 1.12540381E+00 1.25010343E+00 1.14782025E+00 6.96468309E-01 -2.19172270E-02
9.73445259E-01 1.12375684E+00 1.24627958E+00 1.14548854E+00 6.98948219E-01 -2.16035090E-02
9.73893299E-01 1.12210612E+00 1.24246404E+00 1.14316078E+00 7.01460240E-01 -2.12897910E-02
9.74339727E-01 1.12045160E+00 1.23865674E+00 1.14083702E+00 7.04004972E-01 -2.09760730E-02
9.74784534E-01 1.11879328E+00 1.23485763E+00 1.13851733E+00 7.06583025E-01 -2.06623550E-02
9.75227710E-01 1.11713114E+00 1.23106666E+00 1.13620177E+00 7.09195025E-01 -2.03486370E-02
9.75669247E-01 1.11546514E+00 1.22728376E+00 1.13389041E+00 7.11841616E-01 -2.00349190E-02
9.76109133E-01 1.11379527E+00 1.22350889E+00 1.13158331E+00 7.14523455E-01 -1.97212010E-02
9.76547362E-01 1.11212151E+00 1.21974199E+00 1.12928053E+00 7.17241215E-01 -1.94074830E-02
9.76983921E-01 1.11044383E+00 1.21598299E+00 1.12698214E+00 7.19995589E-01 -1.90937650E-02
9.77418803E-01 1.10876221E+00 1.21223186E+00 1.12468823E+00 7.22787285E-01 -1.87800470E-02
9.77851996E-01 1.10707664E+00 1.20848852E+00 1.12239885E+00 7.25617027E-01 -1.84663290E-02
9.78283492E-01 1.10538708E+00 1.20475292E+00 1.12011409E+00 7.28485561E-01 -1.81526110E-02
9.78713281E-01 1.10369352E+00 1.20102502E+00 1.11783402E+00 7.31393649E-01 -1.78388929E-02
9.79141353E-01 1.10199592E+00 1.19730475E+00 1.11555873E+00 7.34342075E-01 -1.75251749E-02
9.79567697E-01 1.10029428E+00 1.19359206E+00 1.11328829E+00 7.37331639E-01 -1.72114569E-02
9.79992304E-01 1.09858857E+00 1.18988689E+00 1.11102279E+00 7.40363164E-01 -1.68977389E-02
9.80415164E-01 1.09687875E+00 1.18618920E+00 1.10876232E+00 7.43437495E-01 -1.65840209E-02
9.80836267E-01 1.09516482E+00 1.18249891E+00 1.10650696E+00 7.46555497E-01 -1.62703029E-02
9.81255602E-01 1.09344674E+00 1.17881599E+00 1.10425682E+00 7.49718058E-01 -1.59565849E-02
9.81673160E-01 1.09172449E+00 1.17514038E+00 1.10201197E+00 7.52926088E-01 -1.56428669E-02
9.82088929E-01 1.08999805E+00 1.17147201E+00 1.09977253E+00 7.56180522E-01 -1.53291489E-02
9.82502900E-01 1.08826739E+00 1.16781085E+00 1.09753859E+00 7.59482319E-01 -1.50154309E-02
9.82915062E-01 1.08653249E+00 1.16415683E+00 1.09531025E+00 7.62832463E-01 -1.47017129E-02
9.83325405E-01 1.08479333E+00 1.16050989E+00 1.09308763E+00 7.66231963E-01 -1.43879949E-02
9.83733917E-01 1.08304987E+00 1.15687000E+00 1.09087082E+00 7.69681857E-01 -1.40742769E-02
9.84140590E-01 1.08130211E+00 1.15323709E+00 1.08865996E+00 7.73183208E-01 -1.37605589E-02
9.84545411E-01 1.07955000E+00 1.14961111E+00 1.08645514E+00 7.76737107E-01 -1.34468409E-02
9.84948370E-01 1.07779352E+00 1.14599201E+00 1.08425649E+00 7.80344676E-01 -1.31331229E-02
9.85349457E-01 1.07603266E+00 1.14237973E+00 1.08206414E+00 7.84007067E-01 -1.28194048E-02
9.85748661E-01 1.07426738E+00 1.13877422E+00 1.07987820E+00 7.87725461E-01 -1.25056868E-02
9.86145970E-01 1.07249766E+00 1.13517543E+00 1.07769882E+00 7.91501071E-01 -1.21919688E-02
9.86541374E-01 1.07072348E+00 1.13158331E+00 1.07552612E+00 7.95335145E-01 -1.18782508E-02
9.86934861E-01 1.06894480E+00 1.12799781E+00 1.07336024E+00 7.99228961E-01 -1.15645328E-02
9.87326421E-01 1.06716160E+00 1.12441887E+00 1.07120134E+00 8.03183836E-01 -1.12508148E-02
9.87716043E-01 1.06537386E+00 1.12084644E+00 1.06904954E+00 8.07201119E-01 -1.09370968E-02
9.88103716E-01 1.06358155E+00 1.11728047E+00 1.06690501E+00 8.11282198E-01 -1.06233788E-02
9.88489428E-01 1.06178463E+00 1.11372091E+00 1.06476790E+00 8.15428499E-01 -1.03096608E-02
9.88873168E-01 1.05998310E+00 1.11016771E+00 1.06263837E+00 8.19641486E-01 -9.99594278E-03
9.89254925E-01 1.05817692E+00 1.10662082E+00 1.06051659E+00 8.23922663E-01 -9.68222478E-03
9.89634687E-01 1.05636605E+00 1.10308019E+00 1.05840272E+00 8.28273578E-01 -9.36850677E-03
9.90012443E-01 1.05455049E+00 1.09954576E+00 1.05629694E+00 8.32695821E-01 -9.05478877E-03
9.90388183E-01 1.05273019E+00 1.09601749E+00 1.05419944E+00 8.37191023E-01 -8.74107076E-03
9.90761893E-01 1.05090514E+00 1.09249533E+00 1.05211039E+00 8.41760865E-01 -8.42735275E-03
9.91133564E-01 1.04907530E+00 1.08897924E+00 1.05002999E+00 8.46407074E-01 -8.11363475E-03
9.91503183E-01 1.04724065E+00 1.08546915E+00 1.04795843E+00 8.51131422E-01 -7.79991674E-03
9.91870739E-01 1.04540116E+00 1.08196502E+00 1.04589592E+00 8.55935735E-01 -7.48619873E-03
9.92236220E-01 1.04355680E+00 1.07846682E+00 1.04384267E+00 8.60821890E-01 -7.17248073E-03
9.92599615E-01 1.04170755E+00 1.07497447E+00 1.04179889E+00 8.65791815E-01 -6.85876272E-03
9.92960912E-01 1.03985337E+00 1.07148795E+00 1.03976480E+00 8.70847494E-01 -6.54504471E-03
9.93320100E-01 1.03799425E+00 1.06800721E+00 1.03774064E+00 8.75990968E-01 -6.23132671E-03
9.93677167E-01 1.03613015E+00 1.06453219E+00 1.03572662E+00 8.81224336E-01 -5.91760870E-03
9.94032101E-01 1.03426104E+00 1.06106285E+00 1.03372301E+00 8.86549757E-01 -5.60389069E-03
9.94384891E-01 1.03238691E+00 1.05759915E+00 1.03173005E+00 8.91969454E-01 -5.29017269E-03
9.94735524E-01 1.03050771E+00 1.05414103E+00 1.02974798E+00 8.97485711E-01 -4.97645468E-03
9.95083991E-01 1.02862343E+00 1.05068847E+00 1.02777709E+00 9.03100882E-01 -4.66273667E-03
9.95430278E-01 1.02673403E+00 1.04724141E+00 1.02581763E+00 9.08817386E-01 -4.34901867E-03
9.95774374E-01 1.02483949E+00 1.04379982E+00 1.02386989E+00 9.14637714E-01 -4.03530066E-03
9.96116267E-01 1.02293979E+00 1.04036364E+00 1.02193416E+00 9.20564432E-01 -3.72158265E-03
9.96455947E-01 1.02103488E+00 1.03693283E+00 1.02001072E+00 9.26600180E-01 -3.40786465E-03
9.96793403E-01 1.01912474E+00 1.03350734E+00 1.01809989E+00 9.32747720E-01 -3.09414664E-03
9.97128620E-01 1.01720936E+00 1.03008716E+00 1.01620198E+00 9.39009771E-01 -2.78042863E-03
9.97461588E-01 1.01528871E+00 1.02667223E+00 1.01431732E+00 9.45389253E-01 -2.46671063E-03
9.97792296E-01 1.01336275E+00 1.02326252E+00 1.01244623E+00 9.51889133E-01 -2.15299262E-03
9.98120732E-01 1.01143145E+00 1.01985799E+00 1.01058907E+00 9.58512469E-01 -1.83927461E-03
9.98446886E-01 1.00949480E+00 1.01645859E+00 1.00874617E+00 9.65262413E-01 -1.52555661E-03
9.98770745E-01 1.00755277E+00 1.01306430E+00 1.00691790E+00 9.72142208E-01 -1.21183860E-03
9.99092298E-01 1.00560533E+00 1.00967507E+00 1.00510464E+00 9.79155200E-01 -8.98120595E-04
9.99411534E-01 1.00365245E+00 1.00629088E+00 1.00330676E+00 9.86304834E-01 -5.84402588E-04
9.99728442E-01 1.00169412E+00 1.00291168E+00 1.00152466E+00 9.93594662E-01 -2.70684582E-04
1.00000000E+00 1.00000000E+00 1.00000000E+00 1.00000000E+00 1.00000000E+00 0.000000000E+00
1.00004301E+00 9.99730292E-01 9.99537441E-01 9.99758738E-01 1.00102835E+00 4.30334249E-05
1.00035523E+00 9.97760960E-01 9.96168136E-01 9.98009418E-01 1.00860966E+00 3.56751431E-04
1.00066509E+00 9.95786092E-01 9.92803730E-01 9.96277123E-01 1.01634249E+00 6.70469438E-04
1.00097257E+00 9.93805667E-01 9.89444195E-01 9.94562291E-01 1.02423086E+00 9.84187445E-04
1.00127768E+00 9.91819660E-01 9.86089501E-01 9.92865372E-01 1.03227890E+00 1.29790545E-03
1.00158039E+00 9.89828048E-01 9.82739619E-01 9.91186829E-01 1.04049088E+00 1.61162346E-03
1.00188069E+00 9.87830808E-01 9.79394524E-01 9.89527135E-01 1.04887120E+00 1.92534146E-03
1.00217858E+00 9.85827919E-01 9.76054189E-01 9.87886778E-01 1.05742441E+00 2.23905947E-03
1.00247405E+00 9.83819360E-01 9.72718590E-01 9.86266258E-01 1.06615518E+00 2.55277748E-03
1.00276708E+00 9.81805109E-01 9.69387704E-01 9.84666085E-01 1.07506835E+00 2.86649548E-03
1.00305767E+00 9.79785145E-01 9.66061510E-01 9.83086786E-01 1.08416891E+00 3.18021349E-03
1.00334581E+00 9.77759450E-01 9.62739986E-01 9.81528897E-01 1.09346200E+00 3.49393150E-03
1.00363148E+00 9.75728005E-01 9.59423115E-01 9.79992971E-01 1.10295294E+00 3.80764950E-03
1.00391467E+00 9.73690791E-01 9.56110878E-01 9.78479570E-01 1.11264720E+00 4.12136751E-03
1.00419539E+00 9.71647791E-01 9.52803259E-01 9.76989272E-01 1.12255045E+00 4.43508552E-03
1.00447361E+00 9.69598989E-01 9.49500244E-01 9.75522667E-01 1.13266851E+00 4.74880352E-03
1.00474933E+00 9.67544368E-01 9.46201820E-01 9.74080358E-01 1.14300742E+00 5.06252153E-03
1.00502254E+00 9.65483913E-01 9.42907976E-01 9.72662962E-01 1.15357339E+00 5.37623954E-03
1.00529323E+00 9.63417612E-01 9.39618701E-01 9.71271107E-01 1.16437285E+00 5.68995754E-03
1.00556140E+00 9.61345451E-01 9.36333989E-01 9.69905435E-01 1.17541240E+00 6.00367555E-03
1.00582703E+00 9.59267419E-01 9.33053834E-01 9.68566602E-01 1.18669888E+00 6.31739356E-03
1.00609012E+00 9.57183486E-01 9.29778201E-01 9.67255261E-01 1.19823945E+00 6.63111156E-03
1.00635066E+00 9.55093673E-01 9.26507135E-01 9.65972110E-01 1.21004121E+00 6.94482957E-03
1.00660864E+00 9.52997956E-01 9.23240614E-01 9.64717829E-01 1.22211175E+00 7.25854758E-03
1.00686406E+00 9.50896330E-01 9.19978639E-01 9.63493120E-01 1.23445881E+00 7.57226558E-03
1.00711691E+00 9.48788787E-01 9.16721213E-01 9.62298694E-01 1.24709037E+00 7.88598359E-03
1.00736718E+00 9.46675322E-01 9.13468339E-01 9.61135271E-01 1.26001466E+00 8.19970160E-03
1.00761486E+00 9.44555931E-01 9.10220025E-01 9.60003581E-01 1.27324018E+00 8.51341960E-03
1.00785996E+00 9.42430611E-01 9.06976278E-01 9.58904363E-01 1.28677567E+00 8.82713761E-03
1.00810247E+00 9.40299362E-01 9.03737109E-01 9.57838361E-01 1.30063014E+00 9.14085561E-03
1.00834237E+00 9.38162183E-01 9.00502530E-01 9.56806329E-01 1.31481289E+00 9.45457362E-03
1.00857967E+00 9.36019076E-01 8.97272555E-01 9.55809023E-01 1.32933347E+00 9.76829163E-03
1.00881436E+00 9.33870044E-01 8.94047202E-01 9.54847206E-01 1.34420173E+00 1.00820096E-02
1.00904644E+00 9.31715090E-01 8.90826486E-01 9.53921643E-01 1.35942780E+00 1.03957276E-02
1.00927591E+00 9.29554221E-01 8.87610429E-01 9.53033100E-01 1.37502212E+00 1.07094456E-02
1.00950275E+00 9.27387440E-01 8.84399048E-01 9.52182343E-01 1.39099541E+00 1.10231637E-02
1.00972697E+00 9.25214787E-01 8.81192411E-01 9.51370148E-01 1.40735849E+00 1.13368817E-02
1.00994857E+00 9.23036233E-01 8.77990488E-01 9.50597266E-01 1.42412294E+00 1.16505997E-02
1.01016755E+00 9.20851807E-01 8.74793331E-01 9.49864459E-01 1.44130029E+00 1.19643177E-02
1.01038390E+00 9.18661523E-01 8.71600972E-01 9.49172481E-01 1.45890245E+00 1.22780357E-02
1.01059762E+00 9.16465398E-01 8.68413446E-01 9.48522076E-01 1.47694166E+00 1.25917537E-02
1.01080872E+00 9.14263451E-01 8.65230788E-01 9.47913979E-01 1.49543046E+00 1.29054717E-02
1.01101719E+00 9.12055701E-01 8.62053038E-01 9.47348912E-01 1.51438172E+00 1.32191897E-02
1.01122304E+00 9.09842172E-01 8.58880237E-01 9.46827585E-01 1.53380859E+00 1.35329077E-02
1.01142626E+00 9.07622887E-01 8.55712428E-01 9.46350690E-01 1.55372457E+00 1.38466257E-02
1.01162687E+00 9.05397873E-01 8.52549658E-01 9.45918901E-01 1.57414344E+00 1.41603437E-02
1.01182485E+00 9.03167158E-01 8.49391974E-01 9.45532875E-01 1.59507932E+00 1.44740617E-02
1.01202023E+00 9.00930773E-01 8.46239428E-01 9.45193244E-01 1.61654660E+00 1.47877797E-02
1.01221299E+00 8.98688751E-01 8.43092071E-01 9.44900617E-01 1.63856003E+00 1.51014977E-02
1.01240315E+00 8.96441125E-01 8.39949960E-01 9.44655577E-01 1.66113463E+00 1.54152157E-02
1.01259071E+00 8.94187933E-01 8.36813152E-01 9.44458680E-01 1.68428575E+00 1.57289338E-02
1.01277567E+00 8.91929215E-01 8.33681708E-01 9.44310451E-01 1.70802903E+00 1.60426518E-02
1.01295805E+00 8.89664992E-01 8.30555663E-01 9.44211386E-01 1.73238062E+00 1.63563698E-02
1.01313786E+00 8.87395341E-01 8.27435127E-01 9.44161949E-01 1.75735643E+00 1.66700878E-02
1.01331509E+00 8.85120293E-01 8.24320147E-01 9.44162568E-01 1.78297318E+00 1.69838058E-02
1.01348977E+00 8.82839896E-01 8.21210791E-01 9.44213638E-01 1.80924772E+00 1.72975238E-02
1.01366189E+00 8.80554200E-01 8.18107132E-01 9.44315518E-01 1.83619721E+00 1.76112418E-02
1.01383147E+00 8.78263258E-01 8.15009243E-01 9.44468532E-01 1.86383911E+00 1.79249598E-02
1.01399853E+00 8.75967126E-01 8.11917200E-01 9.44672966E-01 1.89219119E+00 1.82386778E-02
1.01416307E+00 8.73665860E-01 8.08831081E-01 9.44929071E-01 1.92127152E+00 1.85523958E-02
1.01432511E+00 8.71359521E-01 8.05750966E-01 9.45237063E-01 1.95109847E+00 1.88661138E-02
1.01448466E+00 8.69048170E-01 8.02676937E-01 9.45597120E-01 1.98169075E+00 1.91798318E-02
1.01464173E+00 8.66731873E-01 7.99609080E-01 9.46009388E-01 2.01306737E+00 1.94935498E-02
1.01479634E+00 8.64410696E-01 7.96547480E-01 9.46473978E-01 2.04524767E+00 1.98072678E-02
1.01494851E+00 8.62084709E-01 7.93492226E-01 9.46990971E-01 2.07825134E+00 2.01209858E-02
1.01509825E+00 8.59753984E-01 7.90443409E-01 9.47560418E-01 2.11209840E+00 2.04347039E-02
1.01524558E+00 8.57418595E-01 7.87401121E-01 9.48182342E-01 2.14680924E+00 2.07484219E-02
1.01539052E+00 8.55078620E-01 7.84365458E-01 9.48856740E-01 2.18240464E+00 2.10621399E-02
1.01553309E+00 8.52734136E-01 7.81336515E-01 9.49583590E-01 2.21890576E+00 2.13758579E-02
1.01567330E+00 8.50385227E-01 7.78314390E-01 9.50362848E-01 2.25633416E+00 2.16895759E-02
1.01581117E+00 8.48031977E-01 7.75299185E-01 9.51194456E-01 2.29471184E+00 2.20032939E-02
1.01594673E+00 8.45674472E-01 7.72291000E-01 9.52078341E-01 2.33406126E+00 2.23170119E-02
1.01608000E+00 8.43312801E-01 7.69289939E-01 9.53014425E-01 2.37440535E+00 2.26307299E-02
1.01621099E+00 8.40947057E-01 7.66296109E-01 9.54002621E-01 2.41576750E+00 2.29444479E-02
1.01633973E+00 8.38577334E-01 7.63309615E-01 9.55042843E-01 2.45817168E+00 2.32581659E-02
1.01646624E+00 8.36203728E-01 7.60330566E-01 9.56135006E-01 2.50164233E+00 2.35718839E-02
1.01659055E+00 8.33826339E-01 7.57359073E-01 9.57279030E-01 2.54620451E+00 2.38856019E-02
1.01671267E+00 8.31445270E-01 7.54395248E-01 9.58474845E-01 2.59188383E+00 2.41993199E-02
1.01683263E+00 8.29060624E-01 7.51439204E-01 9.59722394E-01 2.63870649E+00 2.45130379E-02
1.01695046E+00 8.26672508E-01 7.48491055E-01 9.61021635E-01 2.68669932E+00 2.48267559E-02
1.01706617E+00 8.24281033E-01 7.45550919E-01 9.62372541E-01 2.73588977E+00 2.51404739E-02
1.01717980E+00 8.21886311E-01 7.42618912E-01 9.63775108E-01 2.78630589E+00 2.54541920E-02
1.01729137E+00 8.19488456E-01 7.39695154E-01 9.65229354E-01 2.83797638E+00 2.57679100E-02
1.01740090E+00 8.17087587E-01 7.36779766E-01 9.66735316E-01 2.89093052E+00 2.60816280E-02
1.01750841E+00 8.14683823E-01 7.33872870E-01 9.68293058E-01 2.94519820E+00 2.63953460E-02
1.01761394E+00 8.12277287E-01 7.30974589E-01 9.69902663E-01 3.00080982E+00 2.67090640E-02
1.01771751E+00 8.09868106E-01 7.28085046E-01 9.71564240E-01 3.05779633E+00 2.70227820E-02
1.01781914E+00 8.07456406E-01 7.25204370E-01 9.73277913E-01 3.11618909E+00 2.73365000E-02
1.01791887E+00 8.05042320E-01 7.22332685E-01 9.75043827E-01 3.17601982E+00 2.76502180E-02
1.01801671E+00 8.02625980E-01 7.19470121E-01 9.76862138E-01 3.23732052E+00 2.79639360E-02
1.01811269E+00 8.00207524E-01 7.16616807E-01 9.78733010E-01 3.30012331E+00 2.82776540E-02
1.01820684E+00 7.97787090E-01 7.13772874E-01 9.80656612E-01 3.36446032E+00 2.85913720E-02
1.01829919E+00 7.95364821E-01 7.10938453E-01 9.82633108E-01 3.43036350E+00 2.89050900E-02
1.01838976E+00 7.92940860E-01 7.08113677E-01 9.84662649E-01 3.49786444E+00 2.92188080E-02
1.01847857E+00 7.90515355E-01 7.05298680E-01 9.86745368E-01 3.56699414E+00 2.95325260E-02
1.01856566E+00 7.88088457E-01 7.02493597E-01 9.88881364E-01 3.63778276E+00 2.98462440E-02
1.01865106E+00 7.85660317E-01 6.99698562E-01 9.91070698E-01 3.71025933E+00 3.01599621E-02
1.01873478E+00 7.83231091E-01 6.96913714E-01 9.93313374E-01 3.78445141E+00 3.04736801E-02
1.01881686E+00 7.80800938E-01 6.94139188E-01 9.95609330E-01 3.86038478E+00 3.07873981E-02
1.01889732E+00 7.78370034E-01 6.91375143E-01 9.97958408E-01 3.93808242E+00 3.11011161E-02
1.01897619E+00 7.75938502E-01 6.88621668E-01 1.00036041E+00 4.01756664E+00 3.14148341E-02
